Unnamed__0,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,machine_status
73762,2018-05-22 5:22:00,2.453588,47.30902,51.69271,43.61978912,646.7593,83.27985,13.71528,15.99392,15.11863,15.08247,48.07393,NORMAL
210330,2018-08-25 1:30:00,2.384722,49.34895706,50.43402481,44.66145706,613.3102,77.04226,14.09867,15.625,15.33565,14.53993,41.71779,NORMAL
70273,2018-05-19 19:13:00,0.003935185,44.35764,45.13889,40.88541412,272.0081019,0,11.08218,,11.10388,16.08796,0.5974106,RECOVERING
93084,2018-06-04 15:24:00,2.455556,49.26215,53.125,43.83680344,630.4398,82.16476,13.62847,15.70457,15.03906,15.12587,44.36163,NORMAL
117479,2018-06-21 13:59:00,2.510648,48.04688,50.34722,42.49131775,642.8241,83.55822,14.17101,16.13136,15.73351,15.08247,51.93475,NORMAL
197290,2018-08-16 0:10:00,2.434896,49.56597,51.04166,43.66319275,638.4259033,85.85011,15.1548,16.70284,15.56713,15.05353,46.0792,NORMAL
6735,2018-04-05 16:15:00,2.456539,50.86805,52.9513855,44.70486069,631.0185,78.15225,13.35359,16.16753,15.69734,15.08247,37.05857,NORMAL
189061,2018-08-10 7:01:00,2.448669,48.39409637,50.30382,45.35589981,632.7546387,64.21671,14.67737,16.2037,15.94329,15.58883,46.7718,NORMAL
87265,2018-05-31 14:25:00,2.449653,48.04688,53.55902,42.96875,629.7454,69.47938,13.53443,15.66117,15.18374,14.97396,44.69417,NORMAL
169307,2018-07-27 13:47:00,2.497859,52.47396,51.51909637,46.83159637,639.4675903,64.56683,14.60503,17.1224,16.60156,16.6305,45.22619,NORMAL
39888,2018-04-28 16:48:00,2.438831,46.65799,52.34375,42.92534637,629.6296,70.41724,13.41146,16.6522,15.22714,15.08247,42.4561,NORMAL
77970,2018-05-25 3:30:00,0.001967593,47.78646,49.30555,43.7066,263.7615,0,9.085648,12.65191,11.38599,11.57407,0.2705907,RECOVERING
78138,2018-05-25 6:18:00,0.001967593,46.875,47.82986,44.22743,258.7123718,0,9.078414,11.39323,11.43663,11.57407,0.3759706,RECOVERING
151038,2018-07-14 21:18:00,2.499826,46.8316,52.12674,46.70139,631.3657,86.79823,14.64844,16.24711,15.49479,15.48032,45.29742,NORMAL
187480,2018-08-09 4:40:00,2.504745,48.48089981,51.25868,45.35589981,628.125,75.91329,15.19821,16.70284,15.18374,15.12587,44.48629,NORMAL
127085,2018-06-28 6:05:00,1.99809,46.39757,50.30382,43.1857605,555.2083,98.41045,12.62297,15.1548,14.51823,14.0625,38.09909,NORMAL
120980,2018-06-24 0:20:00,2.478183,50,52.73437,44.22742844,633.7963,75.87938,13.88165,16.00116,15.11863,14.85822,43.79685,NORMAL
172827,2018-07-30 0:27:00,2.503762,48.4809,51.04166412,44.66146,642.708374,70.06672,14.12037,16.2037,15.69734,15.11863,43.98907,NORMAL
14122,2018-04-10 19:22:00,2.455556,51.69270706,52.12673569,42.96875,639.8148,73.48888,13.71528,16.21094,15.56713,15.16204,40.51487,NORMAL
11923,2018-04-09 6:43:00,2.131887,45.61632,49.78299,39.67014,609.0278,93.18788,12.36979,14.89439,14.49653,13.84549,40.33617,NORMAL
151129,2018-07-14 22:49:00,2.499826,46.9184,51.60589981,46.3107605,628.588,77.35837,14.50376,16.1603,15.56713,15.55266,48.44336,NORMAL
127556,2018-06-28 13:56:00,1.893808,46.65799,49.73958,43.22916,568.8657,99.99987793,12.62297,16.21094,15.61777,15.05353,36.6348,NORMAL
70204,2018-05-19 18:04:00,0.001967593,44.96527,45.57291,41.40625,271.7766203,0,11.06771,,11.08218,16.10966,0.5971157,RECOVERING
54231,2018-05-08 15:51:00,2.455556,48.48089981,54.55729,46.96180344,635.0695,73.72252,13.62847,15.66117,15.14757,15.05353,38.46054,NORMAL
42466,2018-04-30 11:46:00,2.471296,47.09201,52.12674,44.27083206,622.9166,73.58736,13.31742,15.91435,15.45139,15.08247,38.93011,NORMAL
24813,2018-04-18 5:33:00,,41.75347,43.05555,39.67014,204.071167,0,3.045428,11.35706,8.890335,8.839699,1.610627,RECOVERING
161801,2018-07-22 8:41:00,2.512616,45.3125,52.73437,45.44270706,630.4398193,76.45658,14.67737,16.13136,15.61777,15.40075,43.89273,NORMAL
6137,2018-04-05 6:17:00,2.450637,48.3941,52.03993,44.140625,635.9954,78.77086,13.5055,16.13136,15.82031,15.08247,38.63564,NORMAL
96823,2018-06-07 5:43:00,2.495891,47.91666412,52.12673569,43.05555344,628.8195,81.03984,14.09867,16.13136,15.84925,15.16204,47.63916,NORMAL
198718,2018-08-16 23:58:00,2.468345,48.04688,52.5607605,45.09548569,642.4768066,73.38443,14.89439,16.70284,15.45139,15.08247,45.16685,NORMAL
120695,2018-06-23 19:35:00,2.466377,50.52083206,53.1684,44.44444,634.9537,78.24411,13.86719,15.63223,15.07523,14.82205,43.39786,NORMAL
200001,2018-08-17 21:21:00,2.400463,50,51.30208,44.22742844,637.6157227,58.98959,15.19821,16.6088,16.10966,15.58883,44.28835,NORMAL
32429,2018-04-23 12:29:00,2.402431,49.26215,54.12326,45.65972137,630.787,80.56145,14.03356,16.16753,15.94329,15.0897,44.37582,NORMAL
25968,2018-04-19 0:48:00,,38.06424,38.93229,35.15625,3.608217478,0,0.02893518,0.03616898134,0.0289351847,0.007233796176,0.9100115,RECOVERING
154944,2018-07-17 14:24:00,2.499826,43.22916,50,43.79339981,642.4768,67.22136,14.71354,16.16753,15.81308,15.05353,52.14021,NORMAL
205739,2018-08-21 20:59:00,2.504745,49.04514,51.90972,44.87847,635.8796387,63.65583,14.5761,16.6522,15.61777,15.11863,46.99261,NORMAL
194904,2018-08-14 8:24:00,2.450637,48.4375,51.43229,45.00868,648.3796387,57.21827,15.0897,16.75347,15.73351,15.20544,45.2901,NORMAL
217959,2018-08-30 8:39:00,2.507697,51.21527,50.95486,45.5295105,621.875,74.97009,15.0897,16.75347,15.73351,15.05353,44.71522,NORMAL
178092,2018-08-02 16:12:00,2.489005,46.96180344,51.51909637,46.61458206,645.7175293,66.5128,14.64844,16.42795,15.14757,15.05353,45.52106,NORMAL
151560,2018-07-15 6:00:00,2.510648,45.78993,50.60764,45.96354,637.769,76.38612,13.77315,16.1603,15.41522,15.63947,43.97698,NORMAL
65990,2018-05-16 19:50:00,2.538194,48.4809,54.47049,45.35589981,639.5833,68.59322,13.34635,16.42795,15.22714,15.08247,48.24834,NORMAL
88867,2018-06-01 17:07:00,2.445718,47.52604,53.64583206,43.70659637,642.2454,80.01805,13.02807,15.83478,15.33565,14.85822,45.44207,NORMAL
63228,2018-05-14 21:48:00,2.483102,45.96354,51.6493,42.70833206,621.875,69.70172,13.38252,15.66117,15.33565,15.11863,46.02018,NORMAL
188008,2018-08-09 13:28:00,2.466377,49.26215,52.90799,45.00868,631.597168,80.03793,15.0463,16.75347,16.19647,15.30671,45.90171,NORMAL
83448,2018-05-28 22:48:00,2.460474,47.39583,53.81944,43.61978912,625.8102,73.17619,13.71528,16.30498,14.98843,15.0897,44.26273,NORMAL
189706,2018-08-10 17:46:00,2.449653,48.828125,51.69271,45.3125,626.1573486,78.91046,15.0463,16.92708,16.05903,15.6684,39.96583,NORMAL
214780,2018-08-28 3:40:00,2.475232,49.08853912,49.65277,43.5763855,634.838,75.08534,15.01013,16.70284,15.61777,15.05353,45.62888,NORMAL
63053,2018-05-14 18:53:00,2.483102,47.48264,52.60416,42.75173569,627.5463,67.5615,13.02807,15.66117,15.37182,15.11863,42.93573,NORMAL
68463,2018-05-18 13:03:00,2.468345,49.13194275,53.90625,44.921875,622.5695,67.44361,13.30295,15.63223,15.18374,15.08247,42.60583,NORMAL
148358,2018-07-13 0:38:00,2.508681,44.48785,49.21875,44.27083,629.9768,66.56035,13.28848,16.1603,15.49479,15.16204,46.76741,NORMAL
107844,2018-06-14 21:24:00,2.510648,46.44097137,50.30382,41.44964981,636.8055,83.30689,13.55613,15.6684,15.22714,14.97396,51.7549,NORMAL
82017,2018-05-27 22:57:00,2.459491,49.04514,53.34201,45.44271,624.6528,74.55581,13.5923,15.91435,15.26331,15.11863,48.79654,NORMAL
185151,2018-08-07 13:51:00,2.504745,49.95659637,53.125,45.5295105,638.3101807,72.02155,15.1548,16.6522,16.2037,15.59606,45.90149,NORMAL
79312,2018-05-26 1:52:00,2.436863,46.09375,50.39062,42.578125,644.4445,82.35429,13.65017,15.91435,14.87992,15.11863,44.67007,NORMAL
92037,2018-06-03 21:57:00,2.417187,50.52083,55.29514,45.57291,634.4907,71.68481,13.28848,15.66117,15.11863,15.1548,47.46925,NORMAL
43135,2018-04-30 22:55:00,2.455556,44.96527,50.30382,40.97222137,632.0602,72.39033,13.62847,15.625,15.18374,15.01013,38.09941,NORMAL
28139,2018-04-20 12:59:00,1.328125,48.69791,42.53472,38.49826431,487.4971313,49.13403,13.17274,15.66117,15.22714,15.08247,28.63267,NORMAL
116443,2018-06-20 20:43:00,2.453588,47.04861,49.73958206,41.44964981,648.6111,79.13158,14.53993,16.16753,15.45139,15.08247,46.23316,NORMAL
72490,2018-05-21 8:10:00,2.504745,47.52604,51.90972137,43.83680344,645.2546,63.05327,13.65017,15.625,15.1331,15.08247,48.35122,NORMAL
214879,2018-08-28 5:19:00,2.470313,49.34895706,50,43.48958206,636.9213,77.46595,15.1548,16.70284,15.76968,15.16204,44.42889,NORMAL
42714,2018-04-30 15:54:00,2.471296,46.83159637,51.21527,44.79166,635.9954,74.23811,13.65017,16.16753,15.65393,15.05353,41.35633,NORMAL
14682,2018-04-11 4:42:00,2.448669,49.9566,50.82465,41.97049,621.1805,80.29536,13.38252,16.75347,15.53096,15.08247,39.55737,NORMAL
116457,2018-06-20 20:57:00,2.459491,47.04861069,49.78299,41.44964981,642.9398,82.93519,14.53993,16.13136,15.45139,15.05353,45.32708,NORMAL
21456,2018-04-15 21:36:00,2.304051,46.18055,49.65277,41.62326,635.8796,77.43801,13.55613,16.13136,15.41522,14.86545,45.97732,NORMAL
26144,2018-04-19 3:44:00,,38.45486,39.0625,35.41666412,3.608217478,0,0.0289351847,0.03616898134,0.0289351847,0.007233796176,0.960201,RECOVERING
175902,2018-08-01 3:42:00,2.455556,47.96006775,50,44.7482605,632.5231323,64.78968,14.50376,15.91435,15.65393,15.11863,43.57724,NORMAL
6664,2018-04-05 15:04:00,2.45162,50.60764,52.69097137,45.18228912,635.1852,76.90283,13.20168,16.21094,15.61777,15.11863,42.30538,NORMAL
152908,2018-07-16 4:28:00,2.502778,44.53125,51.21527,45.96353912,639.6991,77.72739,13.96846,16.39178,15.76968,15.51649,45.63121,NORMAL
175585,2018-07-31 22:25:00,2.456539,45.87673569,51.04166,44.7482605,641.2037354,78.68705,14.60503,16.21094,15.56713,15.16204,47.74072,NORMAL
110035,2018-06-16 9:55:00,2.507697,48.82813,50.43402,43.48958,629.7454,72.63384,13.44763,16.16753,15.69734,14.79311,48.14469,NORMAL
62318,2018-05-14 6:38:00,2.455556,47.78646,53.60243,46.09375,623.0323,74.74084,13.5923,16.21094,15.11863,15.01736,46.80009,NORMAL
52384,2018-05-07 9:04:00,2.454572,47.56944,53.2118,44.74826,628.8195,75.1729,13.43316,16.16753,15.49479,15.08247,38.54851,NORMAL
114048,2018-06-19 4:48:00,2.400463,49.08854,49.47916,41.49305,622.5695,76.3931,13.62847,16.16753,15.84925,15.01013,47.48616,NORMAL
152986,2018-07-16 5:46:00,2.499826,44.70486069,51.30208,46.09375,634.0278,73.1502,13.86719,16.39178,15.41522,15.58883,49.21973,NORMAL
141908,2018-07-08 13:08:00,2.404398,45.44271,53.03819,46.44097137,640.162,82.42948,14.09867,16.12413,14.85822,15.08247,43.43054,NORMAL
48237,2018-05-04 11:57:00,2.45162,47.13541412,52.34375,46.65798569,637.1528,70.98823,13.12211,16.16753,15.14757,14.79311,39.67525,NORMAL
208626,2018-08-23 21:06:00,2.504745,47.61284637,51.25867844,42.7951355,633.3738,62.19743,15.1548,16.6522,15.65393,15.05353,49.0117,NORMAL
90629,2018-06-02 22:29:00,2.412269,50.52083,53.55902,44.27083206,628.8195,85.23814,13.34635,15.74797,15.29224,15.11863,42.82013,NORMAL
74740,2018-05-22 21:40:00,2.455556,46.00694,51.30208,41.71006775,628.588,91.19402,13.614,16.0735,15.07523,14.85822,42.88158,NORMAL
49326,2018-05-05 6:06:00,2.45162,45.87674,50.73785,43.1857605,637.3843,75.9876,13.12211,16.13136,14.91609,14.82205,47.82945,NORMAL
162112,2018-07-22 13:52:00,2.50081,46.65799,54.03645706,46.26736069,632.8703613,69.32051,14.53993,16.2037,15.73351,15.67564,42.10455,NORMAL
19486,2018-04-14 12:46:00,2.199769,49.13194,51.47569,45.61632,626.0416,70.9919,13.53443,16.6088,15.65393,15.05353,42.04965,NORMAL
125601,2018-06-27 5:21:00,2.352257,47.96006775,49.69617844,44.96527,601.0416,85.0416,13.65017,16.0735,15.45139,15.08247,38.87439,NORMAL
47000,2018-05-03 15:20:00,2.454572,47.52603912,51.90972,44.92188,631.25,76.45708,13.38976,16.42795,15.1114,14.82205,39.05654,NORMAL
79706,2018-05-26 8:26:00,2.459491,47.69965,51.3888855,44.09722137,631.9445,60.93383,13.62847,15.95052,15.03906,15.05353,50.01902,NORMAL
182825,2018-08-05 23:05:00,2.504745,50.34722137,52.99479,45.52951,646.875,77.86462,15.0897,16.70284,15.49479,15.05353,47.91684,NORMAL
126178,2018-06-27 14:58:00,2.35816,50.95486,50.73784637,45.09548569,607.5232,84.11002,13.56337,16.42795,15.82031,15.08247,40.76975,NORMAL
34865,2018-04-25 5:05:00,2.456539,47.69965,53.42882,43.88020706,633.1018,80.07423,13.614,16.16753,15.14757,15.05353,40.30566,NORMAL
30674,2018-04-22 7:14:00,2.405382,48.48089981,52.90799,45.00867844,635.9954,85.04391,13.62847,16.13136,15.56713,15.19821,43.42493,NORMAL
98680,2018-06-08 12:40:00,2.50081,47.61284637,50.78125,41.49305344,647.6852,74.70081,13.25231,15.66117,15.45139,14.82205,56.4869,NORMAL
140262,2018-07-07 9:42:00,2.401447,44.14063,50.65104,43.01214981,626.3889,97.44005,14.17101,15.90712,15.53096,15.08247,50.22341,NORMAL
72621,2018-05-21 10:21:00,2.504745,48.00347137,52.17014,44.01041412,633.4491,57.81841,13.23061,15.85648,15.26331,15.11863,45.60778,NORMAL
68989,2018-05-18 21:49:00,2.46441,47.39583206,52.69097,42.83853912,636.2268,76.9733,13.62847,16.16753,14.96672,14.82205,45.08705,NORMAL
127522,2018-06-28 13:22:00,1.861343,46.74478912,49.69618,42.7951355,565.0463,99.99538,12.65191,15.66117,15.11863,15.16204,36.85107,NORMAL
186814,2018-08-08 17:34:00,2.507697,49.4357605,52.60416,45.09548569,636.5740967,64.23812,15.95775,16.88368,15.73351,15.43692,54.58362,NORMAL
105311,2018-06-13 3:11:00,2.444734,48.3941,51.6059,43.27257,630.3241,74.59283,14.13484,16.21094,15.73351,15.08247,46.05446,NORMAL
17751,2018-04-13 7:51:00,,45.57291,48.69791,42.10069,3.104745269,0,6.524884,16.39178,16.46412,16.39902,2.768632,RECOVERING
118509,2018-06-22 7:09:00,2.510648,49.13194,50.73785,43.01215,640.3936,77.06576,14.03356,16.34115,15.37182,15.12587,43.43705,NORMAL
215376,2018-08-28 13:36:00,2.497859,50.2170105,52.03993,45.87673569,630.555542,72.72188,15.01013,16.6522,15.77691,15.01013,45.18703,NORMAL
131718,2018-07-01 11:18:00,,34.07117844,36.84895706,34.02777481,3.104745269,99.99987793,,,,,0.2459489,RECOVERING
167731,2018-07-26 11:31:00,2.499826,48.26389,50.78124619,45.65972,640.0462646,59.63762,14.71354,16.6522,16.2037,15.55266,47.21767,NORMAL
70438,2018-05-19 21:58:00,0.001967593,44.05382,44.70486,39.71353912,471.4293823,0,8.868634,16.39178,17.6577,17.59259,0.7485351,RECOVERING
23260,2018-04-17 3:40:00,2.332581,44.92188,49.30555344,42.31770706,621.0648,80.62611,13.56337,16.6088,15.65393,15.12587,43.22235,NORMAL
135734,2018-07-04 6:14:00,0.1121528,37.32638931,34.59201,38.19444275,200.4427032,0,0.0289351847,0.03616898134,0.0289351847,0.007233796176,0.2902949,RECOVERING
94896,2018-06-05 21:36:00,2.456539,48.4375,52.38715,42.578125,628.125,77.47077,13.53443,15.95775,14.98843,15.08247,50.28496,NORMAL
40945,2018-04-29 10:25:00,2.434896,46.875,51.21527,43.01214981,634.1435,80.04561,13.86719,16.6088,15.95052,15.58883,40.55537,NORMAL
31893,2018-04-23 3:33:00,2.401447,49.26215,54.51389,46.52777481,637.3843,81.92284,13.614,16.13136,15.56713,15.1548,45.35289,NORMAL
138192,2018-07-05 23:12:00,2.396528,51.69271,48.56771,42.27430344,637.8472,87.88938,14.13484,16.21094,15.89265,15.58883,50.96465,NORMAL
210625,2018-08-25 6:25:00,2.391609,49.47916412,50.65103912,46.00694275,624.305542,81.64944,14.32292,15.91435,15.11863,14.61227,41.23041,NORMAL
101928,2018-06-10 18:48:00,2.461458,48.61111,52.12673569,43.1857605,638.0787,73.15965,14.13484,16.06626,15.59606,15.11863,47.23859,NORMAL
147993,2018-07-12 18:33:00,2.50081,45.3993,49.95659637,43.27256775,631.4814,76.06805,13.41146,16.21094,15.65393,15.08247,48.16833,NORMAL
161790,2018-07-22 8:30:00,2.497859,45.3559,52.60416,45.44270706,629.8611,73.03957,14.60503,16.13136,15.73351,15.59606,42.72524,NORMAL
77313,2018-05-24 16:33:00,2.455556,48.56771,52.12674,44.79166412,628.3564,80.68887,13.34635,15.77691,15.33565,15.08247,43.62281,NORMAL
91589,2018-06-03 14:29:00,2.448669,51.47569,55.33854,47.4826355,631.9445,77.9414,13.41869,16.16753,15.98669,15.08247,53.20929,NORMAL
17097,2018-04-12 20:57:00,2.458507,52.38715,53.125,43.88021,648.2639,78.84466,13.32465,16.34838,15.45139,15.05353,41.93752,NORMAL
69174,2018-05-19 0:54:00,2.471296,46.70139,52.56076,42.10069275,643.9814,82.33627,13.614,15.95052,15.11863,14.82205,42.49445,NORMAL
184380,2018-08-07 1:00:00,2.455556,48.91492844,51.69270706,44.05381775,627.777771,75.15052,15.23438,16.6522,15.65393,15.11863,46.11462,NORMAL
54523,2018-05-08 20:43:00,2.460474,47.26563,53.90625,44.53125,630.6713,88.5351,13.26678,16.16753,15.11863,14.93056,43.33438,NORMAL
34403,2018-04-24 21:23:00,2.449653,47.82986,53.86285,44.44444275,627.4305,69.04056,13.31742,16.6522,15.07523,15.11863,42.36603,NORMAL
182330,2018-08-05 14:50:00,2.504745,49.95659637,52.12674,46.09375,640.8564453,65.49606,14.53993,16.6088,15.77691,15.05353,46.16886,NORMAL
179758,2018-08-03 19:58:00,2.455556,44.31423569,47.82986,42.96875,633.1018066,72.69804,14.60503,16.16753,15.69734,15.0897,46.68148,NORMAL
196643,2018-08-15 13:23:00,2.430961,49.69617844,52.99479,44.79166412,640.7407227,71.38253,14.96672,16.6522,15.89265,15.30671,40.5123,NORMAL
14828,2018-04-11 7:08:00,2.454572,50,50.82464981,41.88368,640.162,80.758,13.38252,16.47135,15.37182,15.08247,36.71942,NORMAL
62187,2018-05-14 4:27:00,2.456539,48.13368,53.86284637,46.18055344,624.8843,74.66126,13.5923,15.74797,15.14757,15.11863,39.79752,NORMAL
122525,2018-06-25 2:05:00,1.996123,48.61111,51.6059,43.66319275,582.9861,98.28718,12.62297,15.63223,15.37182,14.56887,40.35177,NORMAL
14519,2018-04-11 1:59:00,2.460474,50.17361,51.25868,41.53646,625.1157,79.20837,13.614,16.16753,15.69734,15.01013,40.04206,NORMAL
143396,2018-07-09 13:56:00,2.46441,45.13889,51.82291,44.96527,638.4259,90.08875,13.93229,16.21094,15.11863,15.05353,39.22522,NORMAL
150836,2018-07-14 17:56:00,2.510648,47.48264,52.77777,46.26736069,643.287,83.97366,14.71354,16.2037,15.69734,15.63947,43.96413,NORMAL
184859,2018-08-07 8:59:00,2.453588,50.34722137,53.38541,46.65798569,634.1435547,71.33104,15.11863,16.6088,15.65393,15.11863,44.14431,NORMAL
26943,2018-04-19 17:03:00,,40.01736069,38.41145706,36.19791412,202.2193146,0,0.01446759,0.03616898134,0.0289351847,0.007233796176,0.09075943,RECOVERING
95205,2018-06-06 2:45:00,2.446702,48.78472,51.95312,43.05555344,634.2593,75.51465,13.65017,15.6684,15.22714,15.11863,44.95449,NORMAL
91114,2018-06-03 6:34:00,2.453588,48.65451,52.60416412,44.44444275,631.0185,72.2114,13.55613,15.63223,15.33565,15.08247,41.13879,NORMAL
70158,2018-05-19 17:18:00,0.001967592631,44.92188,45.96354,41.31944,272.0081019,0,11.0026,,11.10388,16.05903,1.177464,RECOVERING
79691,2018-05-26 8:11:00,2.453588,47.56944,51.3888855,43.92361,632.9861,63.50583,13.56337,15.91435,14.98843,15.0897,48.80635,NORMAL
10852,2018-04-08 12:52:00,2.440799,45.74652,48.35069275,41.66666412,635.5323,84.41009,13.12211,16.16753,15.73351,15.05353,45.12233,NORMAL
48812,2018-05-04 21:32:00,2.45162,45.44271,50.86805,42.53472,635.4166,61.3547,13.12211,16.21094,14.96672,14.82205,39.29166,NORMAL
188934,2018-08-10 4:54:00,2.460474,48.22049,50.17361,45.00867844,642.2453613,66.19437,14.64844,16.06626,15.89265,15.36458,44.8067,NORMAL
150614,2018-07-14 14:14:00,2.512616,47.04861,51.86632,47.61284637,640.162,76.2459,14.64844,16.12413,15.73351,15.55266,50.91906,NORMAL
87374,2018-05-31 16:14:00,2.460474,47.09201,53.47222137,42.57813,633.5648,82.19042,13.65017,16.13136,15.37182,15.05353,54.94481,NORMAL
47350,2018-05-03 21:10:00,2.453588,46.31076,52.30035,44.96527,637.1528,72.28633,13.41146,16.34115,14.96672,14.85822,42.89536,NORMAL
1331,2018-04-01 22:11:00,2.463426,46.70139,52.38714981,44.31423569,637.037,75.53762,13.02807,16.16753,15.69734,15.05353,42.24271,NORMAL
18099,2018-04-13 13:39:00,0.3059607,50.43402,49.69618,43.61978912,122.2424774,11.72168,6.575521,16.39178,16.42072,16.35561,3.769057,RECOVERING
211946,2018-08-26 4:26:00,2.41522,49.9566,51.69271,46.26736069,638.3101807,76.31544,14.5761,16.6088,15.76968,15.01013,42.8465,NORMAL
159242,2018-07-20 14:02:00,2.512616,45.13889,52.56076,43.44618,639.3518066,65.94255,14.28675,16.16753,15.61777,15.63223,47.4742,NORMAL
105847,2018-06-13 12:07:00,2.493924,48.69791412,51.95312,43.66319275,641.088,78.16795,13.71528,15.91435,15.98669,15.08247,43.62907,NORMAL
157595,2018-07-19 10:35:00,2.508681,44.92188,51.90972,43.70659637,634.8379517,73.38969,14.78588,16.92708,15.61777,15.11863,53.11973,NORMAL
199079,2018-08-17 5:59:00,2.46441,50.78125,51.95312,45.57291,641.5509033,67.82288,14.80758,16.16753,15.61777,15.11863,47.35648,NORMAL
17982,2018-04-13 11:42:00,,46.70139,49.9566,44.44444275,203.8396759,0,3.03096056,0.03616898,10.09838,0.007233796176,2.961075,RECOVERING
3982,2018-04-03 18:22:00,2.48507,52.03993,52.99479,45.3125,637.2686,73.68279,13.43316,16.6522,15.99392,15.11863,42.74984,NORMAL
148179,2018-07-12 21:39:00,2.510648,44.79166412,49.13194,43.83680344,635.9954,75.9607,13.28848,16.13136,15.84925,15.05353,47.03532,NORMAL
175832,2018-08-01 2:32:00,2.453588,47.4826355,50.78125,44.79166,634.722168,64.64353,14.56887,16.47135,15.66117,15.08247,45.65011,NORMAL
136888,2018-07-05 1:28:00,1.775752,50.95486,40.625,39.14930344,562.3843,67.37029,14.02633,16.70284,16.32668,16.44965,44.42943,NORMAL
152606,2018-07-15 23:26:00,2.507697,44.22743,51.21527,45.35589981,633.912,83.26962,14.64844,16.16753,15.49479,15.48032,44.79248,NORMAL
181011,2018-08-04 16:51:00,2.455556,49.13194,51.82291412,47.13541,636.9212646,72.34373,15.11863,16.21094,15.65393,15.11863,42.58154,NORMAL
126193,2018-06-27 15:13:00,2.355208,51.25868,50.73785,45.1388855,598.6111,86.34129,13.5923,16.42795,15.49479,15.11863,41.15609,NORMAL
117804,2018-06-21 19:24:00,2.50081,47.91666,50,41.71007,645.1389,82.62769,13.93229,15.95775,15.22714,15.05353,45.31695,NORMAL
87001,2018-05-31 10:01:00,2.456539,49.08854,54.03646,44.22742844,633.3334,74.33794,13.64294,16.16753,14.98843,15.08247,46.83604,NORMAL
16868,2018-04-12 17:08:00,2.456539,53.21180344,53.38541,46.61458206,644.0972,83.3098,13.32465,16.6522,15.54543,15.05353,42.29813,NORMAL
214817,2018-08-28 4:17:00,2.474248,49.21875,49.78298569,43.61978912,629.1666,76.63573,15.0897,16.70284,15.69734,15.11863,49.33787,NORMAL
207265,2018-08-22 22:25:00,2.504745,49.95659637,51.6059,45.44270706,635.3009,70.77557,15.1548,16.6522,15.69734,15.11863,40.57208,NORMAL
211195,2018-08-25 15:55:00,2.448669,51.86631775,52.51736,47.13541412,636.1111,76.21015,14.64844,16.56539,15.69734,15.06076,42.17186,NORMAL
26286,2018-04-19 6:06:00,,38.28125,38.71527,36.06770706,3.608217478,0,0.0289351847,0.03616898134,0.0289351847,0.007233796176,0.9837962,RECOVERING
39821,2018-04-28 15:41:00,2.436863,46.61458,52.12674,42.10069275,634.2593,67.60258,13.34635,16.56539,14.98843,15.08247,43.13218,NORMAL
23621,2018-04-17 9:41:00,2.3011,44.66146,48.78472,41.92708,627.1991,53.00387,14.67737,16.6088,16.38455,15.63947,53.82705,NORMAL
21905,2018-04-16 5:05:00,2.345371,43.7066,48.4809,41.62326,632.5232,99.98645,13.35359,16.2037,15.11863,14.85822,42.6519,NORMAL
80042,2018-05-26 14:02:00,2.449653,49.08853912,52.51736,44.87847137,638.6574,74.85841,13.64294,16.13136,14.80758,15.01013,43.88587,NORMAL
147893,2018-07-12 16:53:00,2.512616,45.96353912,50,43.8368,626.9675,79.11783,13.41869,16.21094,15.49479,15.08247,45.87732,NORMAL
13191,2018-04-10 3:51:00,2.399479,49.9566,51.17187,41.2326355,637.2686,79.76298,13.17274,15.625,15.14757,14.61227,36.59562,NORMAL
210898,2018-08-25 10:58:00,2.456539,51.08507,51.82291412,45.65972137,628.819458,82.80788,14.71354,16.16753,15.61777,15.16204,44.78985,NORMAL
153063,2018-07-16 7:03:00,2.499826,44.70486069,51.30208206,46.26736069,644.5602,72.61846,13.92506,16.42072,15.65393,15.55266,50.81376,NORMAL
9779,2018-04-07 18:59:00,2.330613,46.8316,49.43576,41.49305344,638.0787,79.40678,13.02807,16.21094,15.29224,15.08247,39.7094,NORMAL
20714,2018-04-15 9:14:00,2.299132,48.65451,49.34896,45.74652,622.9166,81.79497,13.5272,16.16753,15.33565,14.82205,38.90236,NORMAL
62759,2018-05-14 13:59:00,2.453588,47.52604,52.56076,44.14063,623.0324,77.45361,13.31742,15.63223,15.18374,15.08247,39.1645,NORMAL
145720,2018-07-11 4:40:00,2.510648,43.22916,48.87152,44.57464981,638.5416,87.07002,13.9974,16.06626,15.07523,15.11863,45.01437,NORMAL
138296,2018-07-06 0:56:00,2.400463,52.69097,49.47916,42.1441,627.4305,86.55508,14.13484,16.1603,16.43518,15.47309,45.08748,NORMAL
129510,2018-06-29 22:30:00,,37.28299,38.49826,35.15625,3.336227,99.99988,10.09838,11.36429,11.40046,11.32813,6.177964,RECOVERING
121950,2018-06-24 16:30:00,2.013831,49.86979,53.25520706,43.88020706,577.662,96.26543,12.09491,15.91435,14.87992,14.79311,38.04348,NORMAL
95981,2018-06-06 15:41:00,2.486053,49.91319,53.81944,43.48958206,621.9907,72.01291,13.49826,16.21094,15.26331,15.16204,51.58722,NORMAL
